scode,scount,ssum,spercent,sdate
632724,52834,2460,4.6561,2013/1/3 0:00:00
632725,8962,2969,33.1288,2013/1/3 0:00:00
632726,28165,974,3.4582,2013/1/3 0:00:00
632801,79931,15917,19.9134,2013/1/3 0:00:00
632802,63668,4717,7.4087,2013/1/3 0:00:00
632821,8637,1967,22.7741,2013/1/3 0:00:00
632822,32104,6078,18.9322,2013/1/3 0:00:00
632823,15133,609,4.0243,2013/1/3 0:00:00
640104,450,0,0.0000,2013/1/3 0:00:00
640105,712,0,0.0000,2013/1/3 0:00:00
640106,58,0,0.0000,2013/1/3 0:00:00
640121,613,0,0.0000,2013/1/3 0:00:00
640122,806,22,2.7295,2013/1/3 0:00:00
640181,2057,0,0.0000,2013/1/3 0:00:00
640202,633,0,0.0000,2013/1/3 0:00:00
640205,744,0,0.0000,2013/1/3 0:00:00
640221,1443,9,0.6237,2013/1/3 0:00:00
640302,914,0,0.0000,2013/1/3 0:00:00
640303,1646,0,0.0000,2013/1/3 0:00:00
640323,4594,1,0.0218,2013/1/3 0:00:00
640324,2994,0,0.0000,2013/1/3 0:00:00
640381,1187,1,0.0842,2013/1/3 0:00:00
640402,1873,0,0.0000,2013/1/3 0:00:00
640422,2035,0,0.0000,2013/1/3 0:00:00
640423,650,0,0.0000,2013/1/3 0:00:00
640424,791,0,0.0000,2013/1/3 0:00:00
640425,1726,0,0.0000,2013/1/3 0:00:00
640502,3469,0,0.0000,2013/1/3 0:00:00
640521,2209,0,0.0000,2013/1/3 0:00:00
640522,3314,0,0.0000,2013/1/3 0:00:00
650102,336,300,89.2857,2013/1/3 0:00:00
650103,295,277,93.8983,2013/1/3 0:00:00
650104,342,342,100.0000,2013/1/3 0:00:00
650105,384,334,86.9792,2013/1/3 0:00:00
650106,228,227,99.5614,2013/1/3 0:00:00
650107,3121,1764,56.5203,2013/1/3 0:00:00
650109,1714,1704,99.4166,2013/1/3 0:00:00
650121,3521,2344,66.5720,2013/1/3 0:00:00
650202,334,322,96.4072,2013/1/3 0:00:00
650203,3076,2643,85.9233,2013/1/3 0:00:00
650204,1083,465,42.9363,2013/1/3 0:00:00
650205,1956,89,4.5501,2013/1/3 0:00:00
652101,12676,7872,62.1016,2013/1/3 0:00:00
652122,26349,13649,51.8008,2013/1/3 0:00:00
652123,11507,6134,53.3067,2013/1/3 0:00:00
652201,57189,20017,35.0015,2013/1/3 0:00:00
652222,27431,9817,35.7880,2013/1/3 0:00:00
652223,13557,1843,13.5945,2013/1/3 0:00:00
652301,5133,4199,81.8040,2013/1/3 0:00:00
652302,6874,6705,97.5415,2013/1/3 0:00:00
652323,7889,6820,86.4495,2013/1/3 0:00:00
652324,7232,5823,80.5171,2013/1/3 0:00:00
652325,12242,8525,69.6373,2013/1/3 0:00:00
652327,5987,5644,94.2709,2013/1/3 0:00:00
652328,10533,8394,79.6924,2013/1/3 0:00:00
652701,5106,2723,53.3294,2013/1/3 0:00:00
652722,8252,2531,30.6714,2013/1/3 0:00:00
652723,4454,1863,41.8276,2013/1/3 0:00:00
652801,4652,3197,68.7231,2013/1/3 0:00:00
652822,9460,5539,58.5518,2013/1/3 0:00:00
652823,42020,8900,21.1804,2013/1/3 0:00:00
652824,137757,39064,28.3572,2013/1/3 0:00:00
652825,92256,17043,18.4736,2013/1/3 0:00:00
652826,2121,1107,52.1924,2013/1/3 0:00:00
652827,24923,15662,62.8416,2013/1/3 0:00:00
652828,9260,6349,68.5637,2013/1/3 0:00:00
652829,2921,2491,85.2790,2013/1/3 0:00:00
652901,10114,425,4.2021,2013/1/3 0:00:00
652922,10161,3108,30.5875,2013/1/3 0:00:00
652923,10198,4090,40.1059,2013/1/3 0:00:00
652924,22498,242,1.0757,2013/1/3 0:00:00
652925,4195,750,17.8784,2013/1/3 0:00:00
652926,11635,6071,52.1788,2013/1/3 0:00:00
652927,6195,195,3.1477,2013/1/3 0:00:00
652928,8125,404,4.9723,2013/1/3 0:00:00
652929,6689,359,5.3670,2013/1/3 0:00:00
653001,10929,3472,31.7687,2013/1/3 0:00:00
653022,16507,4471,27.0855,2013/1/3 0:00:00
653023,9193,1211,13.1731,2013/1/3 0:00:00
653024,13354,7098,53.1526,2013/1/3 0:00:00
653101,137,69,50.3650,2013/1/3 0:00:00
653121,2294,1692,73.7576,2013/1/3 0:00:00
653122,1726,141,8.1692,2013/1/3 0:00:00
653123,2594,859,33.1149,2013/1/3 0:00:00
653124,930,487,52.3656,2013/1/3 0:00:00
653125,6051,955,15.7825,2013/1/3 0:00:00
653126,19567,5522,28.2210,2013/1/3 0:00:00
653127,6798,1570,23.0950,2013/1/3 0:00:00
653128,2022,264,13.0564,2013/1/3 0:00:00
653129,4626,479,10.3545,2013/1/3 0:00:00
653130,13261,2906,21.9139,2013/1/3 0:00:00
653131,16442,3284,19.9732,2013/1/3 0:00:00
653201,205,163,79.5122,2013/1/3 0:00:00
653221,29093,7261,24.9579,2013/1/3 0:00:00
653222,17587,4890,27.8046,2013/1/3 0:00:00
653223,26732,5068,18.9586,2013/1/3 0:00:00
653224,9084,4768,52.4879,2013/1/3 0:00:00
653225,20247,8891,43.9127,2013/1/3 0:00:00
653226,27921,7186,25.7369,2013/1/3 0:00:00
653227,38493,4057,10.5396,2013/1/3 0:00:00
654002,738,725,98.2385,2013/1/3 0:00:00
654003,901,887,98.4462,2013/1/3 0:00:00
654021,3501,3126,89.2888,2013/1/3 0:00:00
654022,3381,3013,89.1156,2013/1/3 0:00:00
654023,3806,3067,80.5833,2013/1/3 0:00:00
654024,3268,3142,96.1444,2013/1/3 0:00:00
654025,5211,5103,97.9275,2013/1/3 0:00:00
654026,8228,7230,87.8707,2013/1/3 0:00:00
654027,5514,4536,82.2633,2013/1/3 0:00:00
654028,7473,6552,87.6756,2013/1/3 0:00:00
654201,2947,2938,99.6946,2013/1/3 0:00:00
654202,10843,6855,63.2205,2013/1/3 0:00:00
654221,6865,5765,83.9767,2013/1/3 0:00:00
654223,9415,7699,81.7738,2013/1/3 0:00:00
654224,15444,10419,67.4631,2013/1/3 0:00:00
654225,4229,3640,86.0724,2013/1/3 0:00:00
654226,22147,18870,85.2034,2013/1/3 0:00:00
654301,9245,9239,99.9351,2013/1/3 0:00:00
654321,8386,7720,92.0582,2013/1/3 0:00:00
654322,24037,23905,99.4508,2013/1/3 0:00:00
654323,25523,25523,100.0000,2013/1/3 0:00:00
654324,6030,5538,91.8408,2013/1/3 0:00:00
654325,11872,11695,98.5091,2013/1/3 0:00:00
654326,5516,5143,93.2379,2013/1/3 0:00:00
659001,401,361,90.0249,2013/1/3 0:00:00
659002,4492,87,1.9368,2013/1/3 0:00:00
659003,1932,147,7.6087,2013/1/3 0:00:00
659004,498,498,100.0000,2013/1/3 0:00:00
659005,736,736,100.0000,2013/1/3 0:00:00
810001,101,0,0.0000,2013/1/3 0:00:00
810002,189,6,3.1746,2013/1/3 0:00:00
810003,15,0,0.0000,2013/1/3 0:00:00
810004,9,0,0.0000,2013/1/3 0:00:00
810005,5,0,0.0000,2013/1/3 0:00:00
810006,9,0,0.0000,2013/1/3 0:00:00
810007,31,0,0.0000,2013/1/3 0:00:00
810008,403,97,24.0695,2013/1/3 0:00:00
810009,56,0,0.0000,2013/1/3 0:00:00
810010,50,3,6.0000,2013/1/3 0:00:00
810011,46,0,0.0000,2013/1/3 0:00:00
810012,6,0,0.0000,2013/1/3 0:00:00
810013,114,24,21.0526,2013/1/3 0:00:00
810014,7,0,0.0000,2013/1/3 0:00:00
810015,437,0,0.0000,2013/1/3 0:00:00
810016,7,0,0.0000,2013/1/3 0:00:00
810017,97,0,0.0000,2013/1/3 0:00:00
810018,11,0,0.0000,2013/1/3 0:00:00
820001,1,0,0.0000,2013/1/3 0:00:00
830001,92,0,0.0000,2013/1/3 0:00:00
830002,1172,10,0.8532,2013/1/3 0:00:00
830003,163,0,0.0000,2013/1/3 0:00:00
830004,736,13,1.7663,2013/1/3 0:00:00
830005,1313,4,0.3046,2013/1/3 0:00:00
830006,818,11,1.3447,2013/1/3 0:00:00
830007,58,4,6.8966,2013/1/3 0:00:00
830008,1028,0,0.0000,2013/1/3 0:00:00
830009,1186,7,0.5902,2013/1/3 0:00:00
830010,2713,1,0.0369,2013/1/3 0:00:00
830011,104,0,0.0000,2013/1/3 0:00:00
830012,2384,0,0.0000,2013/1/3 0:00:00
830013,647,0,0.0000,2013/1/3 0:00:00
830014,824,0,0.0000,2013/1/3 0:00:00
830015,1149,0,0.0000,2013/1/3 0:00:00
830016,35,0,0.0000,2013/1/3 0:00:00
830017,1650,0,0.0000,2013/1/3 0:00:00
830018,2077,0,0.0000,2013/1/3 0:00:00
830019,1162,0,0.0000,2013/1/3 0:00:00
830020,97,0,0.0000,2013/1/3 0:00:00
830021,75,0,0.0000,2013/1/3 0:00:00
830022,1652,0,0.0000,2013/1/3 0:00:00
830101,3,0,0.0000,2013/1/3 0:00:00
830102,1,0,0.0000,2013/1/3 0:00:00
840001,245,0,0.0000,2013/1/3 0:00:00
840002,400,0,0.0000,2013/1/3 0:00:00
840003,93,0,0.0000,2013/1/3 0:00:00
